source,binarize,gt,lt,vol,features,outputs,h1,h2,epochs,Lambda,Reg,alpha,experiment_time,last_mean_training_loss,last_mean_validation_loss,last_mean_training_loss_derivative,last_mean_validation_loss_derivative,best_last_epoch,best_last_mean_validation_loss
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.0001,L2,0.1,151.44,0.68,0.75,-0.000105370595331,-7.83020085585e-05,19.0,0.75
G,True,0,10.0,0,85,2,5,5.0,500.0,1.0,L1,0.0001,130.43,0.24,0.21,-3.54121443385e-05,-4.17346320548e-05,499.0,0.21
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.0001,L1,0.0001,172.53,0.68,0.68,-0.000207581891792,-0.000193955460241,19.0,0.68
G,True,0,10.0,0,85,2,5,5.0,500.0,1.0,L1,0.001,130.5,0.22,0.19,-3.7239609979599997e-06,-3.3322458871400007e-06,499.0,0.19
G,True,0,10.0,0,85,2,5,5.0,500.0,1.0,L1,0.01,133.83,0.22,0.19,-1.4459803796e-07,3.43943701353e-07,498.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.0001,L1,0.001,173.18,0.67,0.68,-0.00030136413632,-0.00029157358591699997,19.0,0.68
G,True,0,10.0,0,85,2,5,5.0,500.0,1.0,L1,0.1,130.78,0.22,0.19,-7.10811411092e-07,7.23773127653e-06,493.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.0001,L1,0.01,159.52,0.68,0.73,-0.000187146440417,9.34630010226e-05,5.0,0.72
G,True,0,10.0,0,85,2,10,10.0,500.0,0.0,L2,0.0001,134.58,0.22,0.2,-2.22976463512e-05,-1.85825138649e-05,499.0,0.2
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.0001,L1,0.1,158.83,0.68,0.76,-0.000312769524361,-0.000797282538548,19.0,0.76
G,True,0,10.0,0,85,2,10,10.0,500.0,0.0,L2,0.001,135.29,0.2,0.19,-3.06381630009e-05,1.3175886656999995e-05,157.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.001,L2,0.0001,151.9,0.68,0.68,-0.00016872570690700005,-0.000156504730984,19.0,0.68
G,True,0,10.0,0,85,2,10,10.0,500.0,0.0,L2,0.01,135.59,0.06,0.45,-0.000122436604217,0.0005197630144009999,20.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.001,L2,0.001,152.61,0.68,0.68,-0.000170357479454,-0.000208937737666,19.0,0.68
G,True,0,10.0,0,85,2,10,10.0,500.0,0.0,L2,0.1,136.75,0.07,0.51,-1.49120657255e-05,4.09353590902e-05,218.0,0.4
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.001,L2,0.01,152.17,0.68,0.72,-0.000160620031019,-0.000782841370546,19.0,0.72
G,True,0,10.0,0,85,2,10,10.0,500.0,0.0,L1,0.0001,134.09,0.23,0.21,-3.55002408303e-05,-3.06177471222e-05,499.0,0.21
G,True,0,10.0,0,85,2,10,10.0,500.0,0.0,L1,0.001,135.7,0.2,0.19,-2.92079052251e-05,9.93149088829e-07,295.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.001,L2,0.1,152.58,0.7,0.78,-2.03492886791e-05,-0.000168438924136,19.0,0.78
G,True,0,10.0,0,85,2,10,10.0,500.0,0.0,L1,0.01,134.13,0.06,0.48,-0.00011874618477299999,0.000520280095074,12.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.001,L1,0.0001,173.15,0.68,0.68,-6.81408643076e-05,-5.1996147698e-05,19.0,0.68
G,True,0,10.0,0,85,2,10,10.0,500.0,0.0,L1,0.1,135.49,0.03,0.95,-5.27857208814e-05,0.000631982802815,-inf,inf
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.001,L1,0.001,170.11,0.69,0.7,0.000135833895341,-0.000109870034452,2.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,0.0001,L2,0.0001,133.71,0.22,0.19,-1.18415161581e-05,-9.464277392010001e-06,499.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.001,L1,0.01,166.85,0.71,0.8,-0.00042576817767,-0.00228710570995,19.0,0.8
G,True,0,10.0,0,85,2,10,10.0,500.0,0.0001,L2,0.001,134.47,0.2,0.19,-3.23459372044e-05,5.99268304052e-06,210.0,0.19
G,True,0,10.0,0,85,2,10,10.0,500.0,0.0001,L2,0.01,134.91,0.07,0.42,-0.00012941459506799998,0.000348853987044,26.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.001,L1,0.1,173.15,0.71,0.79,-0.00023084688356999998,-0.00045490423852499994,19.0,0.79
G,True,0,10.0,0,85,2,10,10.0,500.0,0.0001,L2,0.1,133.61,0.08,0.34,-4.55370516874e-05,8.97397119821e-05,5.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.01,L2,0.0001,151.78,0.69,0.69,7.18724536797e-05,8.53265024474e-05,19.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,0.0001,L1,0.0001,133.29,0.22,0.2,-1.54756337083e-05,-1.28130679965e-05,499.0,0.2
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.01,L2,0.001,152.66,0.7,0.71,4.09177071787e-05,4.23058211459e-05,16.0,0.7
G,True,0,10.0,0,85,2,10,10.0,500.0,0.0001,L1,0.001,132.07,0.2,0.19,-3.69955851928e-05,4.61667521084e-06,227.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.01,L2,0.01,152.03,0.71,0.78,-0.000286854763733,-0.0016179122112,19.0,0.78
G,True,0,10.0,0,85,2,10,10.0,500.0,0.0001,L1,0.01,134.04,0.07,0.44,-0.000137305944392,0.000471273011139,41.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.01,L2,0.1,152.94,0.71,0.79,-0.000202233422191,-0.0007143637248189999,19.0,0.79
G,True,0,10.0,0,85,2,10,10.0,500.0,0.0001,L1,0.1,132.49,0.09,0.42,-6.52590361295e-05,0.000147194155753,88.0,0.29
G,True,0,10.0,0,85,2,10,10.0,500.0,0.001,L2,0.0001,135.96,0.23,0.2,-2.13932722232e-05,-1.89353124854e-05,499.0,0.2
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.01,L1,0.0001,174.68,0.69,0.69,2.456594212e-05,6.17907246895e-05,19.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,0.001,L2,0.001,134.51,0.21,0.19,-1.44039012022e-05,1.11711795686e-06,256.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.01,L1,0.001,174.51,0.7,0.71,-2.03492886808e-06,0.0,19.0,0.71
G,True,0,10.0,0,85,2,10,10.0,500.0,0.001,L2,0.01,133.66,0.18,0.2,-4.25221052316e-05,2.09484084448e-05,107.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.01,L1,0.01,173.96,0.71,0.79,-0.000408168649118,-0.00231260238882,19.0,0.79
G,True,0,10.0,0,85,2,10,10.0,500.0,0.001,L2,0.1,134.87,0.19,0.2,-5.9041619977199994e-06,3.79829426295e-06,5.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.01,L1,0.1,173.45,0.71,0.79,-0.000224994202633,-0.0004555595270009999,19.0,0.79
G,True,0,10.0,0,85,2,10,10.0,500.0,0.001,L1,0.0001,133.01,0.22,0.2,-1.40323985455e-05,-1.29204921471e-05,499.0,0.2
G,True,0,10.0,0,85,2,10,10.0,500.0,0.001,L1,0.001,134.28,0.22,0.19,1.00010731299e-06,-1.7900918115599998e-06,499.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.1,L2,0.0001,152.08,0.69,0.69,-8.29502107269e-06,5.19266474053e-06,19.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,0.001,L1,0.01,133.14,0.22,0.19,3.13353980652e-07,1.0712121918100001e-06,190.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.1,L2,0.001,151.5,0.7,0.71,-1.09033041795e-06,-0.00023831650433400002,19.0,0.71
G,True,0,10.0,0,85,2,10,10.0,500.0,0.001,L1,0.1,133.95,0.22,0.2,-7.278317532e-07,1.32893694366e-06,67.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.1,L2,0.01,152.4,0.71,0.8,-0.00042173129578099996,-0.00214015726923,19.0,0.8
G,True,0,10.0,0,85,2,10,10.0,500.0,0.01,L2,0.0001,134.34,0.22,0.19,-9.72740000552e-06,-1.0709325628e-05,499.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.1,L2,0.1,152.11,0.71,0.79,-0.000231843605132,-0.000481220027999,19.0,0.79
G,True,0,10.0,0,85,2,10,10.0,500.0,0.01,L2,0.001,135.53,0.22,0.19,2.25217558403e-06,1.20520109986e-06,316.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.1,L1,0.0001,174.5,0.69,0.69,-6.12712508063e-07,1.30759836774e-05,19.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,0.01,L2,0.01,133.88,0.22,0.19,2.6453904344900002e-09,2.14848301289e-07,309.0,0.19
G,True,0,10.0,0,85,2,10,10.0,500.0,0.01,L2,0.1,133.74,0.22,0.2,-7.847825164439998e-07,4.34357086271e-07,57.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.1,L1,0.001,173.95,0.69,0.7,-6.64835620778e-07,-1.11022302463e-16,19.0,0.7
G,True,0,10.0,0,85,2,10,10.0,500.0,0.01,L1,0.0001,134.62,0.22,0.2,-6.37589001179e-07,-2.45164748097e-06,499.0,0.2
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.1,L1,0.01,174.25,0.7,0.74,-0.00015972861941799998,-0.000557248384118,19.0,0.74
G,True,0,10.0,0,85,2,10,10.0,500.0,0.01,L1,0.001,132.93,0.22,0.19,4.10983860638e-07,-1.0525702567899999e-06,499.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.1,L1,0.1,173.86,0.71,0.78,-0.00019394691101400004,-8.10770559675e-05,19.0,0.78
G,True,0,10.0,0,85,2,10,10.0,500.0,0.01,L1,0.01,136.09,0.22,0.2,-7.74151041605e-08,1.86419352177e-09,20.0,0.2
Q,True,0,10.0,0,10,2,100,100.0,20.0,1.0,L2,0.0001,151.05,0.69,0.7,2.8720898825900004e-07,0.0,19.0,0.7
G,True,0,10.0,0,85,2,10,10.0,500.0,0.01,L1,0.1,132.51,0.22,0.2,-7.16651235244e-07,5.32693293565e-06,183.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,1.0,L2,0.001,152.15,0.7,0.7,-8.201412217130002e-07,0.000195484466685,19.0,0.7
G,True,0,10.0,0,85,2,10,10.0,500.0,0.1,L2,0.0001,135.39,0.23,0.2,-1.6907688353e-05,-1.97045253297e-05,499.0,0.2
G,True,0,10.0,0,85,2,10,10.0,500.0,0.1,L2,0.001,133.88,0.22,0.19,-8.629962290620001e-07,-1.9322365661400003e-06,499.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,1.0,L2,0.01,151.85,0.71,0.79,-0.00039133820241199995,-0.00211318619128,19.0,0.79
G,True,0,10.0,0,85,2,10,10.0,500.0,0.1,L2,0.01,134.38,0.22,0.19,-1.05665877187e-07,5.27799785655e-07,408.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,1.0,L2,0.1,152.29,0.71,0.79,-0.000212075116852,-0.000586155541655,19.0,0.79
G,True,0,10.0,0,85,2,10,10.0,500.0,0.1,L2,0.1,135.64,0.22,0.2,-8.33198152222e-07,3.3602087896900007e-06,145.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,1.0,L1,0.0001,174.03,0.69,0.69,-1.02788905648e-05,-1.30759836775e-05,19.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,0.1,L1,0.0001,133.19,0.23,0.21,-2.98122022376e-05,-3.6204035979e-05,499.0,0.21
Q,True,0,10.0,0,10,2,100,100.0,20.0,1.0,L1,0.001,174.53,0.69,0.69,-2.43808518829e-06,-5.23039347096e-05,19.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,0.1,L1,0.001,132.51,0.22,0.19,-2.03225878903e-06,-2.93773593699e-06,499.0,0.19
G,True,0,10.0,0,85,2,10,10.0,500.0,0.1,L1,0.01,133.29,0.22,0.19,-2.99877463528e-07,1.39814512745e-08,498.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,1.0,L1,0.01,174.26,0.7,0.7,-9.1705829917e-05,-0.000173755696542,19.0,0.7
G,True,0,10.0,0,85,2,10,10.0,500.0,0.1,L1,0.1,137.25,0.22,0.19,-4.24859681991e-07,4.5651768654e-06,277.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,1.0,L1,0.1,178.3,0.71,0.78,-0.00020465980627200009,-0.000383145186112,19.0,0.78
G,True,0,10.0,0,85,2,10,10.0,500.0,1.0,L2,0.0001,138.44,0.23,0.21,-2.99912402638e-05,-3.74087710305e-05,499.0,0.21
G,True,0,10.0,0,85,2,10,10.0,500.0,1.0,L2,0.001,138.18,0.22,0.19,-2.99173689841e-06,-2.9938947663200003e-06,499.0,0.19
G,True,0,10.0,0,85,2,10,10.0,500.0,1.0,L2,0.01,136.75,0.22,0.19,-4.18570640648e-07,-2.1717854314899998e-07,499.0,0.19
G,True,0,10.0,0,85,2,10,10,500,0.01,L2,0.0001,139.47,0.23,0.21,-3.25708453021e-05,-3.48343198024e-05,499,0.21
